codarea,lat,long
2311900,-39.88740249517179,-6.4862144305289835
2311959,-40.36513152227352,-7.203422433251897
2312007,-40.166035154527286,-3.462493730611969
2312106,-39.75720623963994,-7.222369459101339
2312205,-40.042909199119855,-4.340033847298105
2312304,-40.968912778180695,-4.04101282980768
2312403,-39.05988766405121,-3.6000725048934115
2312502,-38.27200138018051,-5.326378039274469
2312601,-39.26382574612386,-3.6461652443285635
2312700,-39.433306251255765,-5.588118773401293
2312809,-40.46140040981486,-3.2683223783835142
2312908,-40.22788451124362,-3.8116792701237103
2313005,-39.003354076829396,-5.776862786845003
2313104,-38.02640309754458,-5.362243474399951
2313203,-40.33606786524229,-4.919981463931896
2313252,-39.737226075332096,-6.730340950573456
2313302,-40.25922149255534,-5.936328753935822
2313351,-39.583108313162356,-3.9340021504093388
2313401,-41.053792747361236,-3.735365384323311
2313500,-39.3530335333813,-3.3376972359696597
2313559,-39.40375484658456,-3.552907565483899
2313609,-41.006125523861186,-3.867811560576883
2313708,-38.730914289711606,-6.623451123022408
2313757,-39.384479562340815,-3.6876514957857918
2313807,-39.51681213389325,-3.6218583955412127
2313906,-40.6761989007977,-3.3205597763594086
2313955,-40.49177928214516,-4.1659143475062175
2314003,-39.29782095706797,-6.772693850308404
2314102,-41.134896411524956,-3.5484629957376455
2400109,-36.65129660813192,-6.408680657342934
2400208,-37.01373034291534,-5.526372055150504
2400307,-36.599513727182135,-5.471261111792045
2400406,-38.31090716194558,-6.207637156221854
2400505,-37.99194244371295,-6.366960426422199
2400604,-37.76177823638108,-6.154870679142512
2400703,-36.72276593237147,-5.362320353905857
2400802,-36.55766703462173,-5.646569834486008
2400901,-37.92406145020841,-6.2201783064742155
2401008,-37.835393789412855,-5.627971798928304
2401107,-37.0423774395892,-5.000949106096775
2401206,-35.20773391705107,-6.193357071907407
2401305,-37.326117374292835,-5.877664892274918
2401404,-35.04454776463557,-6.4328174135131135
2401453,-37.618396895511246,-5.092927180544127
2401503,-35.921580642292604,-5.961931008484838
2401602,-35.81060793833419,-5.676703502383949
2401651,-36.443639165782606,-5.96421622468426
2401701,-35.59168790542529,-6.001855853983054
2401800,-35.38258575702086,-6.216764479405389
2401859,-36.08332876957019,-5.191837685361363
2401909,-36.02715542251206,-5.7664217480202735
2402006,-37.03797810780133,-6.466356899533765
2402105,-36.20880784178587,-6.238562152635391
2402204,-35.15112476202998,-6.394914739543194
2402303,-37.58403271499985,-5.76699433599133
2402402,-36.55050291806004,-6.552125174387317
2402501,-36.85657179089066,-5.263860214593013
2402600,-35.39424194932528,-5.593835702269982
2402709,-36.3267792570976,-5.991197043480831
2402808,-36.196958695762355,-6.358205490958361
2402907,-38.42277061762237,-6.2551270544254844
2403004,-36.82503596512236,-6.354225651743518
2403103,-36.4415677045263,-6.223212181388599
2403202,-38.400138750803976,-6.115662941689876
2403251,-35.23114539809139,-5.910826775256624
2403301,-38.307904465464105,-6.135572581631283
2403400,-36.664262320002585,-6.880329095626902
2403509,-35.3038356497864,-6.3067330606978205
2403608,-35.26795742981471,-5.682450894840095
2403707,-37.65532134450042,-5.539310335848163
2403756,-36.3896261457096,-5.7609279161287335
2403806,-36.81689760350038,-6.169736122170918
2403905,-38.10652429835076,-6.05276106335895
2404002,-37.83747883410212,-6.163636470521626
2404101,-36.206723154302544,-5.175225680221984
2404200,-35.2152572026059,-6.286045603755892
2404309,-37.536882272560234,-5.395063659794567
2404408,-37.208734642740865,-4.94810646060941
2404507,-36.34354042567912,-5.174019883506618
2404606,-35.54978665535559,-5.7835842900171155
2404705,-36.801795691058835,-5.538204223530568
2404804,-37.188393694095176,-6.774775675862977
2404853,-36.80746211893709,-5.689259403134512
2404903,-37.916681233718194,-5.819396146234817
2405009,-36.205981008288525,-6.411964556504831
2405108,-36.13893805303355,-5.356442191304321
2405207,-37.47619309832595,-5.996267532770289
2405306,-35.59792863236834,-6.150432791239666
2405405,-35.898897625876586,-6.431395495541649
2405504,-35.986647306318545,-5.613999912014078
2405603,-37.28650773802228,-6.3363972559569985
2405702,-36.806293741252276,-6.58800836673896
2405801,-35.874202029169034,-5.476696781086898
2405900,-37.84037501760014,-6.288134571967102
2406007,-38.28260674667664,-6.34368466358283
2406106,-37.02254426147349,-6.057869058208854
2406155,-35.33845308773864,-6.250441377332924
2406205,-35.626701838691815,-6.383117450237114
2406304,-35.44981541340933,-6.192827198244362
2406403,-35.844017917991344,-6.010922641091849
2406502,-36.5242647944638,-6.091678387650367
2406601,-35.50300960221465,-6.148777815435724
2406700,-36.181854778349795,-5.698751904854761
2406809,-36.13332686973202,-6.148224018181864
2406908,-37.82431510252956,-6.10367352894402
2407005,-38.40224013969788,-6.3744456372258425
2407104,-35.42912747196077,-5.926727135142583
2407203,-36.522214880913666,-5.196746565930193
2407252,-38.32166278031574,-6.408098602962414
2407302,-38.15706934110603,-6.281799151494023
2407401,-37.90643806525917,-6.080138719755794
2407500,-35.354686090694855,-5.450274296687415
2407609,-37.479807254418475,-6.089883658635433
2407708,-35.29123980527058,-6.503686062144826
2407807,-35.40412993769564,-6.098541849865397
2407906,-35.809043395589256,-6.431566244548364
2408003,-37.325648039121596,-5.1755745715461146
2408102,-35.22812052335108,-5.8015237715490855
2408201,-35.171434122463126,-6.053883355660357
2408300,-35.429376272820704,-6.449194796999217
2408409,-37.71071397829413,-5.9778291941849035
2408508,-36.91948139094699,-6.683145999642255
2408607,-38.28475418940235,-6.4526350165794275
2408706,-37.111894241605256,-5.785416543471089
2408805,-35.936413246891384,-5.286032063508087
2408904,-36.61982810827327,-6.714033115283416
2408953,-35.40040555719208,-5.376317652793771
2409100,-35.61301944418066,-6.4420059315096205
2409209,-35.39557874426457,-6.2828974553443
2409308,-37.622101166593126,-6.085086447704289
2409332,-35.72039854962626,-5.789967020996028
2409407,-38.17002510632812,-6.1189284514171485
2409506,-35.87345388953957,-5.145147420911341
2409605,-36.0795125154517,-5.524539020615039
2409704,-36.331257174993354,-5.4757531277344365
2409803,-35.22629279495404,-6.464665559219943
2409902,-36.62340276968126,-5.293057883527337
2410009,-38.028745719778385,-6.286739180578633
2410108,-35.694063772881535,-5.570665881154468
2410207,-38.00795560404846,-6.029968817692576
2410256,-36.84092084610568,-5.088853300031943
2410306,-35.72280527193234,-6.110045156702731
2410405,-35.582397859025434,-5.408046493676183
2410504,-38.226475055100195,-6.19750540430668
2410603,-37.729537014327846,-6.0696496344831905
2410702,-37.96694528785889,-5.924008794536776
2410801,-38.334563399716025,-6.277203741952553
2410900,-35.84851537841484,-5.798588866912787
2411007,-38.08131177416169,-5.8593831915031425
2411056,-37.32055987728495,-4.888620767339856
2411106,-35.93806424154789,-5.857969481512084
2411205,-36.00697534119981,-6.24817498860502
2411403,-36.63600690350881,-5.904811875714376
2411429,-36.76392601281446,-6.732539522267048
2411502,-35.50344215920056,-6.339451544733181
2411601,-35.98949788844259,-5.143666426762089
2411700,-36.0486822565381,-6.383363603179109
2411809,-37.15089717359277,-6.31858862708439
2411908,-38.18630131431284,-5.986417024055493
2412005,-35.36617886796809,-5.787301336532649
2412104,-37.189039390478285,-6.690282666914501
2412203,-35.28903209974187,-6.06435644371535
2412302,-35.738658106604404,-6.301938477673869
2412401,-36.857285167280956,-6.484864304278181
2412500,-38.473495338147686,-6.2138258269409885
2412559,-35.73629164583728,-5.194506866682169
2412609,-35.754527558839584,-5.934883645125197
2412708,-35.62983111304914,-5.8912656776463095
2412807,-36.87830360050767,-5.836109468784791
2412906,-36.12761297855814,-5.987824394017303
2413003,-36.65956349241632,-6.206396619937082
2413102,-35.68239439646491,-6.041303234889664
2413201,-35.11726401320656,-6.160867565797082
2413300,-35.7172685943582,-6.428729310716755
2413359,-37.02423104927474,-5.171711885743864
2413409,-37.35811685052027,-6.58786466133101
2413508,-35.57394583874436,-6.25591165818476
2413557,-37.99290850401353,-6.143824296779275
2413607,-37.972026703378305,-5.7690505081958685
2413706,-35.92831178238536,-6.0888638127337
2413805,-38.05232034752533,-5.9379507611576035
2413904,-35.585206512028115,-5.596793782232013
2414001,-35.83440120081838,-6.216877721131079
2414100,-38.165286721782984,-6.4422802154413015
2414159,-36.72018087656615,-6.15807236432861
2414209,-35.10016666627647,-6.242524038016372
2414308,-37.24689540092604,-6.475161063531985
2414407,-35.6077373592915,-5.282081065005912
2414456,-37.15205487634601,-5.918540523860545
2414506,-37.831974257877796,-5.991771119017208
2414605,-37.29147368623696,-5.609787086578835
2414704,-35.3659543663385,-6.350758590219968
2414753,-38.52575182096553,-6.321356078190381
2414803,-35.43711572373911,-6.036468999445475
2414902,-37.95160014237957,-5.984401668576325
2415008,-35.08375132625198,-6.303637713767135
2500106,-37.6634315294412,-7.4724174325008965
2500205,-38.216736419188685,-7.075553691501136
2500304,-35.60258527227451,-7.059238667076725
2500403,-35.765777389807724,-7.059900175537449
2500502,-35.52285538784376,-6.9601133733020175
2500536,-36.0466197745247,-7.6902277131782935
2500577,-35.972020440182995,-6.887683586435484
2500601,-34.93513669552886,-7.347063138448307
2500700,-38.419599505586135,-6.731456720104445
2500734,-37.03978236450869,-7.5601284697516276
2500775,-38.06784300177291,-6.790169772306204
2500809,-35.353137286053126,-6.861970290562125
2500908,-35.732767223634326,-6.855158773135901
2501005,-35.756295218329655,-6.525912910013626
2501104,-35.7042906052604,-6.949835070998471
2501153,-36.962163102796694,-7.113245453247352
2501203,-35.932674384227745,-7.04979634520942
2501302,-35.69470313647365,-7.5336115117744145
2501351,-36.708818530877316,-7.077041511600333
2501401,-34.986575014311946,-6.66435408152227
2501500,-35.598654854795996,-6.701227601888079
2501534,-36.257060120135286,-6.641306605955265
2501575,-35.964865923345826,-7.564803604237829
2501609,-36.07460149951759,-6.790237130250782
2501708,-36.2868775167999,-7.699954584292265
2501807,-34.92330013855768,-7.129132571601716
2501906,-35.49880935350253,-6.705258109222904
2502003,-37.363133469144366,-6.146138662403968
2502052,-38.5567360147554,-6.482528817415306
2502102,-38.18810932395719,-7.432163594256406
2502151,-36.21900750141223,-7.272851717207264
2502201,-38.6303712758922,-6.824329454022206
2502300,-37.9475783596391,-6.476494096764546
2502409,-38.47867751210137,-7.28953740272515
2502508,-36.14867088568063,-7.505077523426266
2502607,-38.12610166024858,-7.155372687135285
2502706,-35.60376385151805,-6.792740997806299
2502805,-37.497281898200626,-6.329632292379647
2502904,-37.84648161698244,-6.400973336103965
2503001,-34.91926332115617,-7.4856596670784175
2503100,-36.30016529430519,-7.452740295730789
2503209,-34.854933333333335,-7.0488333333333335
2503308,-38.69434436829383,-6.9467428523706705
2503407,-37.17385708809476,-7.139358403421762
2503506,-35.814206751925404,-6.624921647517212
2503555,-37.08739517352328,-7.209449828063003
2503605,-35.41073693780098,-6.608051630681559
2503704,-38.53974290432857,-6.919283543762666
2503753,-37.80273923697445,-6.958185040799795
2503803,-35.33699685462575,-7.124614356143733
2503902,-36.798294777481516,-7.899340833788737
2504009,-35.96625315825413,-7.2626690247308785
2504033,-35.16710898165928,-6.90491135302522
2504074,-36.502408786697515,-7.775266603963547
2504108,-38.337502692473755,-7.045620158169629
2504157,-35.842141100098104,-6.755889658162558
2504207,-37.591284938593866,-7.138685668412249
2504306,-37.704967254650256,-6.3206409742115595
2504355,-36.054970339665374,-7.416106286065169
2504405,-38.52746095905211,-7.5066477673148215
2504504,-37.61605384411875,-6.902628517067465
2504603,-34.861236464123294,-7.282962593379729
2504702,-36.64582323382159,-7.797820438190759
2504801,-37.9760995674985,-7.050606231139098
2504850,-36.635629696872996,-7.644973639252939
2504900,-35.10205845917234,-7.148006747074053
2505006,-36.32574200357587,-6.858997340307969
2505105,-36.07842156177352,-6.548878789420329
2505204,-35.52241163699589,-6.900266802454481
2505238,-35.25313194696824,-6.9049372833963805
2505279,-35.28188772586825,-6.734335627613775
2505303,-38.16726243450974,-7.535393749424797
2505352,-35.92919357590005,-6.642527622285288
2505402,-37.09413746837748,-7.298793347106672
2505501,-37.57554787578277,-6.7541608113879255
2505600,-38.31492988944639,-7.427126077358144
2505709,-35.65009167420891,-6.610399779446259
2505808,-35.39675656489286,-6.722275310453358
2505907,-37.74601824552262,-7.086948226246394
2506004,-35.88926106841334,-6.995361842373132
2506103,-35.778165634037244,-7.386856106610836
2506202,-36.44924314654387,-6.411900862970582
2506251,-35.812981368201264,-7.590961519583222
2506301,-35.447630916554694,-6.876754042512616
2506400,-35.43590087393319,-7.149008953469782
2506509,-36.45970926160329,-7.259574294210196
2506608,-38.40270668388698,-7.492541950965277
2506707,-37.558263119429206,-7.371107421939474
2506806,-35.61876954235618,-7.275948275429846
2506905,-35.35460175652752,-7.3470827401597365
2507002,-38.18705618562547,-7.2882744985447205
2507101,-35.25563284410591,-6.81051604313479
2507200,-35.64574109455025,-7.404918693628248
2507309,-35.268032683432985,-6.59442876786085
2507408,-37.81607129619095,-6.511472034142887
2507507,-34.87019532796838,-7.163342153101982
2507606,-35.56980100278635,-7.160802884817837
2507705,-36.557684135169985,-7.054220735107397
2507804,-36.77358125402297,-6.991299433369045
2507903,-35.211818581343465,-7.356473050646307
2508000,-37.80338214954691,-7.50235162328856
2508109,-37.88773951964782,-6.587975612334601
2508208,-35.36081596871027,-6.686615973423987
2508307,-35.86993090830648,-7.145530063965141
2508406,-38.1776781860917,-6.553595089029216
2508505,-36.934561125965786,-7.340831945611705
2508554,-35.42656376757779,-6.551459707096854
2508604,-34.91029175195034,-6.919745766828722
2508703,-37.4418385273885,-7.252058654394904
2508802,-37.530255168725205,-6.885102256895556
2508901,-35.15680245583561,-6.718431704686491
2509008,-38.201829713544214,-7.721585885116792
2509057,-35.00484717110713,-6.747606619881861
2509107,-35.30606886849344,-7.036225660045708
2509156,-38.338807203032786,-6.821459473517569
2509206,-35.75704750452543,-7.20079113741354
2509305,-35.043797241361574,-6.556191223408617
2509339,-35.77310573424118,-7.119430002947982
2509370,-37.73189417388529,-6.546974820402493
2509396,-37.358190045427634,-7.282266563475062
2509404,-35.496406102161686,-7.295658104253937
2509503,-35.94103905684449,-7.08916543259666
2509602,-38.537801992711735,-7.2071286574421976
2509701,-37.09014374709861,-7.908491179314831
2509800,-35.423485392656424,-7.0015681517858095
2509909,-35.565642319583965,-7.563148290314377
2510006,-38.326277075586844,-6.950637026255451
2510105,-36.206289804527366,-6.476624812823818
2510204,-38.01756321153469,-7.475943194129646
2510303,-36.429818469220436,-6.676431182567801
2510402,-37.7551431086604,-7.286156091699739
2510501,-36.25111646042875,-6.977017150209235
2510600,-37.138504193523815,-7.605911661343995
2510659,-36.66853418478606,-7.327542416169439
2510709,-37.04022989534245,-7.119132170714165
2510808,-37.31525244228651,-6.9949814850332315
2510907,-37.60752280632472,-6.625418568551375
2511004,-38.082109150792895,-7.457128309186844
2511103,-36.38949161621765,-6.77329514546714
2511202,-35.07544236853005,-7.334894161054109
2511301,-37.94135071306682,-7.20124646042333
2511400,-36.336391039787664,-6.497509238144443
2511509,-35.26606175908236,-7.278066699305878
2511608,-35.60838848559947,-6.884611682565849
2511707,-35.54945999029752,-6.846735209212184
2511806,-35.49630450465435,-6.791506955683429
2511905,-34.84243339435687,-7.429110743062771
2512002,-36.09458188254244,-7.061417672071062
2512036,-38.519460671521614,-6.390783809648645
2512077,-38.49927440333957,-6.592928793994678
2512101,-37.851643935946825,-6.772768308440888
2512200,-37.08534290034565,-7.68999421148236
2512309,-38.00710592071513,-7.653110348693871
2512408,-35.96320082022181,-7.145256428169263
2512507,-35.91191538781084,-7.399744412392356
2512606,-37.13532170598791,-7.042527045667894
2512705,-35.84700422920735,-6.926302569124043
2512721,-35.290631038906206,-6.668250107167456
2512747,-35.64600758061007,-6.540973545058824
2512754,-35.66949525546991,-7.238745792421505
2512762,-35.289850588327646,-7.154374746257581
2512788,-36.13884941123755,-7.689315621822178
2512804,-37.63704841308985,-6.477941503430534
2512903,-35.03591266163349,-6.796308776555886
2513000,-36.839557508768195,-7.0969446565031
2513109,-35.46436123496432,-7.413251274886818
2513158,-35.91997384320636,-7.732060149273398
2513208,-38.052713237948275,-6.549734446152487
2513307,-38.58542408787159,-6.730913834181211
2513356,-38.57974459367554,-7.66610672705651
2513406,-36.905730482437285,-6.917517315457892
2513505,-38.32911510317791,-7.628933637342713
2513604,-37.96060361853341,-7.38689138922993
2513653,-38.4834572845056,-6.476742548238669
2513703,-35.00024733729154,-7.066355976540327
2513802,-37.44496131609455,-7.092665796354992
2513851,-36.61698291143298,-7.222518401826162
2513901,-37.4685722886324,-6.45758940539712
2513927,-37.70743281748174,-6.874420609674415
2513943,-36.40535557184241,-7.5882841617789065
2513968,-37.95301669647188,-6.803779889842079
2513984,-38.05754151467616,-6.634902714474269
2514008,-36.49357016760129,-7.451284916455608
2514107,-36.78796377785735,-8.088365753558307
2514206,-38.139667316463864,-6.941649982509005
2514305,-38.32897620498304,-7.260113026166228
2514404,-37.381406976726836,-6.81271262774072
2514453,-35.34837484571291,-7.240600667953064
2514503,-38.494084917917036,-7.10091242341992
2514552,-38.09686162729331,-7.707320633027666
2514602,-37.303088438350215,-7.151890710791558
2514651,-37.359671652416246,-6.235175077685272
2514701,-36.82289889377621,-6.817427190899935
2514800,-36.86181383615542,-7.42949245851764
2514909,-37.08321939195038,-6.929333640608916
2515005,-35.19695663129104,-7.240287846686293
2515104,-35.853966039454335,-7.086091205124564
2515203,-37.01575514377019,-8.16102174244692
2515302,-35.19893522312518,-7.056336102637919
2515401,-36.44879599458774,-6.91073223394065
2515500,-36.70876885302725,-7.5359836488297836
2515609,-35.45399283716323,-6.704632136806973
2515708,-38.37984083675572,-7.2297151104810045
2515807,-35.66366032763019,-7.171800669025025
2515906,-35.639007245178945,-6.831653971479899
2515930,-35.425169060782,-6.740284763626919
2515971,-35.25714052510219,-7.184240672895733
2516003,-35.72579172582081,-6.751437927854234
2516102,-36.37035691860971,-7.099904029419055
2516151,-36.20809239885685,-6.7225881318216265
2516201,-38.22484503924817,-6.739036792161118
2516300,-36.902130494261975,-7.677518333355169
2516409,-35.51863510807938,-6.538751283164464
2516508,-36.82827466688343,-7.221070363776662
2516607,-37.89577032036104,-7.598697657037127
2516706,-37.241575204557144,-7.245156057195944
2516755,-36.63084382581102,-6.965316171417375
2516805,-38.57201774865959,-6.605676779790334
2516904,-38.39473937321185,-6.510867987448645
2517001,-35.74152848903625,-7.680661010778136
2517100,-37.031581691744485,-6.789309030319334
2517209,-38.26863633573152,-6.558321523171025
2517407,-37.09705608883199,-8.076117568803367
2600054,-35.02715684340379,-7.8750327209135245
2600104,-37.62055147261925,-7.7368756575815185
2600203,-41.00662992606977,-8.620465261398135
2600302,-35.946883455679156,-8.453019221024444
2600401,-35.480860062620415,-8.733029393817391
2600500,-37.039159348199306,-9.08706713790809
2600609,-36.7558984968113,-8.490883613833478
2600708,-35.19417127083014,-7.6038524429449845
2600807,-36.09698199023925,-8.490044230253439
2600906,-35.46266932880447,-8.364344378637439
2601003,-36.277736268356506,-8.890120753130791
2601052,-35.0750780202433,-7.790623778187296
2601102,-40.484687910018934,-7.607028310847586
2601201,-37.00434020892082,-8.386312518158554
2601300,-35.63468040091866,-8.41731452053707
2601409,-35.25524451128238,-8.82063440941428
2601508,-35.8144626991398,-8.601066958350748
2601607,-38.982450603865125,-8.583787552181844
2601706,-36.40452447586624,-8.258896868583761
2601805,-37.987814126386915,-8.265302011194429
2601904,-35.78143153820468,-8.218952740524
2602001,-39.96511613951991,-7.65548251574683
2602100,-36.684389927034125,-9.203149226192073
2602209,-35.58550897267076,-7.787190609587702
2602308,-35.70626650523919,-8.49421165123603
2602407,-36.531293900813516,-9.027127684905768
2602506,-37.32465224757691,-7.336838504986803
2602605,-36.28116329094906,-8.076261806485906
2602704,-35.34083447243571,-7.738489408563113
2602803,-37.12281380216461,-8.649348092650582
2602902,-35.08388751241454,-8.268854765096169
2603009,-39.33026645638522,-8.385683633099372
2603108,-36.28964665972244,-8.486997536500457
2603207,-36.66013419033124,-8.804575052452645
2603306,-36.32182268054964,-8.75007351471269
2603405,-38.07812281877102,-8.004805281579511
2603454,-34.99450580526796,-7.984548874258411
2603504,-35.76906665270835,-8.349955555026137
2603603,-35.30183873635381,-7.433560893950193
2603702,-36.174872349865666,-8.89330761530591
2603801,-36.60202997089123,-8.686946593579828
2603900,-37.72745335736902,-7.793032388494867
2603926,-38.721468765410286,-8.40916144991385
2604007,-35.30573485630211,-7.818129752537075
2604106,-36.01784834239119,-8.179957700148238
2604155,-35.71934828934384,-7.7562707829199855
2604205,-35.73364031210873,-8.676197050250959
2604304,-39.20347200220682,-7.744644563163288
2604403,-35.22271137622202,-7.996516068983207
2604502,-35.47460395402235,-8.228498403679716
2604601,-35.10388884133367,-7.598673299754466
2604700,-36.341689343029486,-9.11486154951198
2604809,-35.53020160035691,-8.43017041027972
2604908,-35.718967333559284,-8.04083539095179
2605004,-35.930192693312684,-8.582617842782858
2605103,-37.68175661725463,-8.173770178261377
2605152,-40.6200268619805,-8.494602447654199
2605202,-35.263817365888045,-8.369975133141889
2605301,-39.74902906065538,-7.515665162569949
2605400,-35.381239706687474,-7.951023875669798
2605459,-32.4275737806929,-3.859731096535486
2605509,-35.24259034163156,-7.477929635915389
2605608,-37.89382500344133,-7.939908237995073
2605707,-38.31049780460147,-8.566777608821422
2605806,-35.88390932334215,-7.934014774919524
2605905,-35.39565134739436,-8.61040274267502
2606002,-36.501133816884305,-8.928442743229601
2606101,-35.338573779140646,-8.013409917191032
2606200,-34.94337935721341,-7.59743455824815
2606309,-39.69483634161204,-7.787601186435739
2606408,-35.56251584844005,-8.199958721467375
2606507,-36.900259730378835,-9.1404986152351
2606606,-37.610672848993865,-8.586669156789206
2606705,-36.20101040216112,-8.612636978303032
2606804,-34.9600670639301,-7.817041652189935
2606903,-37.40301301770262,-7.845484937140854
2607000,-37.83786963832109,-8.806370758687281
2607109,-37.41504108866276,-7.713405521123072
2607208,-35.08741765190216,-8.437823014717724
2607307,-40.21736760478035,-7.497663806375539
2607406,-38.72903826594138,-8.749422497389032
2607505,-37.29484012890986,-8.984535879692832
2607604,-34.8529103426602,-7.757508392735745
2607653,-35.132908544390794,-7.450948156432804
2607703,-37.14380265047495,-7.398643375612486
2607752,-34.90603196895043,-7.748276652874714
2607802,-35.03367129379418,-7.686396166889095
2607901,-35.00538633494831,-8.15142676590004
2607950,-35.811231090991456,-8.74447560271966
2608008,-36.53424979956861,-8.056124707029609
2608057,-38.21552659244698,-9.207999367957868
2608107,-35.59094389087925,-7.861806070835952
2608206,-35.54435132308563,-8.563147410711403
2608255,-36.46058318538942,-8.743441874254975
2608305,-36.39406086109515,-8.713568037542236
2608404,-36.14259945688694,-8.753474022797445
2608453,-35.338171759899105,-7.852270087222213
2608503,-35.288819111848106,-7.9086979886488775
2608602,-36.466814279429364,-9.162556431753735
2608701,-35.89510411576378,-8.681698822335417
2608750,-40.22305608684474,-8.77829486643968
2608800,-36.28548352138696,-8.677962077969962
2608909,-35.44669308690395,-7.845622689438622
2609006,-35.45010630644471,-7.528457654152891
2609105,-35.50066278049565,-7.70227389834159
2609154,-37.550126658075925,-8.891334631842724
2609204,-35.76322794837079,-8.835041792111417
2609303,-38.73749886284599,-8.156632076800625
2609402,-35.14648628976608,-8.14147922924374
2609501,-35.23552708766015,-7.738387410081057
2609600,-34.86555669639653,-7.994596610980718
2609709,-35.59831753881717,-7.705801574386035
2609808,-39.59142280365057,-8.47212785304935
2609907,-40.165509535485,-7.966128747972682
2610004,-35.631340182548655,-8.657538668777116
2610103,-36.277709846047955,-9.011184372305863
2610202,-36.049497842613434,-8.665125388993903
2610301,-36.707477354150676,-8.895329022317894
2610400,-39.76799490073424,-8.159737153959199
2610509,-35.543559231069814,-8.011781390945735
2610608,-35.154284626229945,-7.905930808855897
2610707,-34.88520548368195,-7.927360778934621
2610806,-36.899537125096295,-8.700528259453595
2610905,-36.735967545162566,-8.387377704463084
2611002,-38.30743602436041,-8.898262659555753
2611101,-40.57211072141249,-9.019221648911321
2611200,-36.71101891481088,-8.222657307146967
2611309,-35.386148372791155,-8.184194105423305
2611408,-35.391392748817786,-8.326603055319708
2611507,-36.02710618922362,-8.834526924956517
2611533,-37.85074849131441,-7.71854849701542
2611606,-34.933309656845346,-8.04027016152481
2611705,-35.88305291264077,-8.082990562076388
2611804,-35.367024853013575,-8.504828248412727
2611903,-35.22204160347192,-8.676284450187955
2612000,-35.684526330693906,-8.302392477816978
2612109,-35.594910992178086,-7.916542178882513
2612208,-39.08949762126598,-8.128211015976687
2612307,-36.74013192062668,-8.993637803175162
2612406,-36.54935924813764,-8.363903117151768
2612455,-40.30244675072226,-8.29139944001968
2612471,-38.17552745371413,-7.8509536913255635
2612505,-36.32487209830464,-7.890692552360509
2612554,-40.571029302653464,-8.222933438502688
2612604,-39.91540320706779,-8.630219807934747
2612703,-35.88316260969641,-7.825431028188475
2612802,-37.43697508277094,-7.4314028208895
2612901,-35.90642442518196,-8.807793322722322
2613008,-36.45155005140667,-8.536924556850993
2613107,-36.14925130110598,-8.329611487639813
2613206,-36.378175324416794,-8.877932558070496
2613305,-35.84381914180732,-8.453597522897146
2613404,-35.183958850229075,-8.865696761869998
2613503,-38.74477625862529,-7.865683049919652
2613602,-37.27461418943599,-7.528181850650905
2613701,-35.10332041307065,-8.022449708715275
2613800,-35.4879713997987,-7.6084173189681685
2613909,-38.369890058086895,-8.036441832814651
2614006,-39.38137839639364,-7.849184832241775
2614105,-37.33746267218921,-8.211252474856828
2614204,-35.17106680891623,-8.573481794872121
2614303,-39.52403729440217,-7.617278713240838
2614402,-37.64727792477607,-7.58413852813991
2614501,-35.75571373446014,-7.890275911085434
2614600,-37.513118656512816,-7.5780048084363365
2614709,-36.27007646994107,-8.3468033605253
2614808,-38.076849390057816,-8.956394835591903
2614857,-35.2287482036582,-8.746450396743452
2615003,-36.131635124706975,-7.868327519569247
2615102,-36.63158431373126,-9.077086115461812
2615201,-39.39571141727248,-8.1551812560489
2615300,-35.34107303936685,-7.533910509968478
2615409,-36.062057485204114,-7.998253181783104
2615508,-35.160709558104166,-7.759490204591347
2615607,-40.29488726081304,-7.72826211666408
2615706,-38.06575792208278,-7.847077820659726
2615805,-37.28000330767347,-8.682311797883948
2615904,-37.26465951268356,-7.688325847936932
2616001,-36.805751641164775,-8.6134255587945
2616100,-38.987769543185415,-7.973261939824923
2616183,-35.815132332525934,-7.778504737206697
2616209,-35.981683637753314,-7.895104164617579
2616308,-35.35628601784696,-7.662099810092153
2616407,-35.2870981750901,-8.151248640568241
2616506,-35.65134430832542,-8.834008095462575
2700102,-37.898454516516026,-9.266725555147765
2700201,-36.31596345111168,-9.66315487178824
2700300,-36.64112607312228,-9.745805675306407
2700409,-36.07246807186107,-9.50470305424882
2700508,-35.563927047883304,-9.383026088474189
2700607,-35.9460298155345,-9.813383694857976
2700706,-37.099109814039025,-9.706631075511197
2700805,-36.491680848869585,-9.558808500017495
2700904,-37.187986678528794,-9.816123456463297
2701001,-36.1789604490658,-9.668156289960795
2701100,-36.04302919855179,-9.223373718819264
2701209,-36.92559246037482,-9.445833156831034
2701308,-36.16020189059839,-9.395017183010852
2701357,-35.53980147982167,-8.894576820930858
2701407,-36.28278129128114,-9.814978228670098
2701506,-36.74763230106979,-9.965713269765786
2701605,-37.52817394303939,-9.125782354005809
2701704,-36.09354564948249,-9.345937839781076
2701803,-37.366536254070105,-9.462479531508691
2701902,-36.282140106958465,-9.242048616365212
2702009,-36.581959361747096,-9.630281201035741
2702108,-35.75967132831801,-8.939726456276363
2702207,-35.81098553304689,-9.641350774902286
2702306,-36.23004317393782,-10.08310375488013
2702355,-36.79201486610904,-9.628603337194992
2702405,-38.0477211374328,-9.397835480387934
2702504,-37.0713794879881,-9.382631785176088
2702553,-36.77096754157687,-9.392794241413132
2702603,-36.66324814484315,-9.888304030071248
